337.437191949046,6.60238067811116
338.144167058947,6.59054792064779
333.661503671783,8.20063301297444
336.900033199501,6.93580289808621
334.780937093393,7.68072779161141
335.605622741865,7.18433474751148
336.757519147901,6.97206513468684
331.309879595158,9.99999999999994
333.335400741605,8.71245418795189
398.856091947474,1.45268264619729
400.005193325747,1.42696018821954
399.787305364323,1.43927402222378
334.823321418553,7.66701766274431
334.356491936946,7.92277263988766
341.437315795481,6.23742114339528
336.33462546286,7.09886711277789
