331.486601817975,9.99999999999995
332.049646077899,9.99999999999995
331.309879595199,9.99999999999994
399.787305364326,1.43927402222378
341.437315795482,6.23742114339528
337.437191949046,6.60238067811116
398.856091947476,1.45268264619729
333.335400741625,8.71245418795189
338.144167058947,6.59054792064779
334.356491936947,7.92277263988766
343.396300864112,6.62459614982719
332.105542576853,9.99999999999995
331.638940926251,10
338.704925495144,6.77539636343176
340.424455063619,7.46690022883021
334.823321418554,7.66701766274431
339.382935076512,6.61632293941429
334.251242520566,8.27088589318328
333.661503671783,8.20063301297444
336.334625462875,7.09886711277789
336.900033199501,6.93580289808621
334.780937093393,7.68072779161141
337.46308512522,7.24034288918211
339.364480378062,6.76263234833034
400.005193325752,1.42696018821954
337.320139007349,8.19508476246813
335.605622741865,7.18433474751148
336.757519147901,6.97206513468684
337.437191949046,6.60238067811116
331.309879595158,9.99999999999994
333.335400741605,8.71245418795189
334.251242520567,8.27088589318328
398.856091947474,1.45268264619729
332.119645958594,9.99999999999995
400.005193325747,1.42696018821954
399.787305364323,1.43927402222378
334.823321418553,7.66701766274431
331.638940926251,10
337.463085125221,7.24034288918211
332.049646077898,9.99999999999995
339.382935076514,6.61632293941429
334.356491936946,7.92277263988766
334.780937093394,7.68072779161141
340.424455063619,7.46690022883021
339.36448037806,6.76263234833034
338.704925495142,6.77539636343176
341.437315795481,6.23742114339528
336.33462546286,7.09886711277789
333.661503671783,8.20063301297444
342.731308768638,6.66831716894116
