0.05,0.5,289
0.005,0.5,289
0.05,0.270225652124424,308.460331338308
0.005,0.32,301.29
0.0312929902379905,0.05,305.350163122452
0.0291038462155946,0.255879417164892,289
0.05,0.296194414305028,306.450990348928
0.05,0.292288658355615,307.090639212297
0.0375,0.5,302.636363636364
0.05,0.240743799577276,304.487811817667
0.035,0.29,350
0.0368766087912948,0.0602717980380219,300.248640602174
0.0095688011166651,0.308564253121874,306.30089188216
0.00500000000000013,0.499999999999999,289
0.00500000000000013,0.32,301.29
0.0499999999999999,0.275,301.335
0.0499999999999999,0.499999999999999,350
0.035,0.29,350
0.0291038462155946,0.255879417164892,289
0.0499999999999999,0.240743799577276,304.487811817667
0.0499999999999999,0.292288658355614,307.090639212297
0.0499999999999999,0.234983263380487,306.155233122699
0.0499999999999999,0.270225652124424,308.460331338308
0.0375,0.499999999999999,302.636363636364
0.0199431346136813,0.397639562572756,302.997595259629
0.0154925458551348,0.466713790272021,336.887998452239
0.0266421395511315,0.270547214878958,313.084616863665
0.031892293383618,0.259645309100977,304.282611393584
0.01702129572796,0.11237733210513,302.48452347525
0.05,0.5,350
0.005,0.5,289
0.0317039255504371,0.396790874604638,335.542824261856
0.0208387798224933,0.291796314840649,307.458214728136
0.0495281009666133,0.32456504440658,339.978514238422
0.0347103825827079,0.414897995612088,305.187141189406
0.05,0.229816632884971,289.611381383407
0.0357079965846023,0.427225933035792,326.808142280351
0.00656752192554793,0.282279072395673,308.152811444198
0.0386508588344296,0.493632356737015,304.364641619441
0.00500000000000009,0.414139511214092,294.198338113532
0.0423093544137735,0.414455359313877,299.805065230952
0.0327389599241042,0.262294721049482,306.236999829692
0.0284267215981028,0.337160845461045,330.432398979034
0.0301242663183533,0.448795209125186,324.755223182205
0.035,0.29,349
0.0375,0.499999999999999,301.636363636364
0.0375,0.5,301.636363636364
0.005,0.32,301.29
0.005,0.32,301.29
0.05,0.5,349
