0.0301381712311503,0.5,308.460331338308
0.005,0.270225652124424,308.460331338308
0.0375,0.5,302.636363636364
0.005,0.247288658355615,307.090639212297
0.005,0.285743799577276,304.487811817667
0.0095688011166651,0.308564253121874,306.30089188216
0.00500000000000013,0.266137484746635,306.956166891435
0.00500000000000013,0.499999999999999,289
0.00500000000000013,0.32,301.29
0.0499999999999999,0.499999999999999,350
0.035,0.29,350
0.0297958494243783,0.272084507779993,350
0.00500000000000013,0.259500072221636,304.514055545022
0.00500000000000014,0.231374133943437,303.629102853516
0.0499999999999999,0.270225652124424,308.460331338308
0.00500000000000014,0.251194414305028,306.495990348928
